Data e Ora;Cumulata Sensore 1295 (Arcevia);Cumulata Sensore 2637 (Bettolelle);Cumulata Sensore 2858 (Barbara);Cumulata Sensore 2964 (Corinaldo);Umidita' Sensore 3452 (Montemurello);Livello Idrometrico Sensore 1008 [m] (Serra dei Conti);Livello Idrometrico Sensore 1112 [m] (Bettolelle);Livello Idrometrico Sensore 1283 [m] (Corinaldo/Nevola);Livello Idrometrico Sensore 3072 [m] (Pianello di Ostra);Livello Idrometrico Sensore 3405 [m] (Ponte Garibaldi);Livello Idrometrico Sensore 3145 [m] (Passo Ripe)
20/10/2024 03:30;0,4;0;0;0;  48.67;0,8;2,01;1,76;1,57;0,79;1,18
20/10/2024 04:00;0,4;0;0;0;  48.64;0,78;1,99;1,75;1,55;0,77;1,16
20/10/2024 04:30;0,2;0;0;0;  48.62;0,78;1,98;1,73;1,52;0,78;1,15
20/10/2024 05:00;0,2;0;0;0;  48.56;0,79;1,96;1,71;1,51;0,76;1,14
20/10/2024 05:30;0;0;0;0;  48.53;0,79;1,93;1,7;1,49;0,75;1,12
20/10/2024 06:00;0,2;0;0;0;  48.54;0,78;1,92;1,68;1,47;0,73;1,11
20/10/2024 06:30;0;0;0;0;  48.52;0,78;1,89;1,67;1,46;0,73;1,1
20/10/2024 07:00;0;0;0;0;  48.44;0,77;1,86;1,66;1,45;0,72;1,09
20/10/2024 07:30;0;0;0;0;  48.41;0,76;1,84;1,66;1,43;0,73;1,08
20/10/2024 08:00;0;0;0;0;  48.22;0,74;1,83;1,65;1,42;0,72;1,07
20/10/2024 08:30;0;0;0;0;  48.17;0,73;1,81;1,64;1,41;0,71;1,06
20/10/2024 09:00;0;0;0;0;  48.15;0,72;1,79;1,65;1,4;0,73;1,06
20/10/2024 09:30;0,2;0;0;0;  48.04;0,71;1,77;1,67;1,39;0,73;1,06
20/10/2024 10:00;0,2;0;0,2;0;  48.05;0,73;1,75;1,71;1,37;0,73;1,07
20/10/2024 10:30;0,8;0;0;0;  48.18;0,72;1,74;1,68;1,37;0,74;1,11
20/10/2024 11:00;0;0;0;0;  48.87;0,7;1,74;1,66;1,35;0,71;1,1
20/10/2024 11:30;0;0;0;0;  48.93;0,69;1,73;1,65;1,34;0,75;1,08
20/10/2024 12:00;0,4;0;0;0;  48.86;0,69;1,74;1,62;1,33;0,7;1,06
20/10/2024 12:30;0;0;0;0;  48.80;0,69;1,75;1,61;1,32;0,71;1,05
20/10/2024 13:00;0;0;0;0;  48.72;0,68;1,73;1,6;1,29;0,66;1,04
20/10/2024 13:30;0,4;0;0;0;  48.57;0,67;1,71;1,59;1,29;0,65;1,03
20/10/2024 14:00;0;0;0;0;  48.52;0,66;1,68;1,58;1,29;0,62;1,02
20/10/2024 14:30;0;0;0;0;  48.51;0,66;1,66;1,57;1,28;0,59;1,01
20/10/2024 15:00;0;0;0;0;  48.52;0,66;1,64;1,57;1,27;0,56;1
20/10/2024 15:30;0;0;0;0;  48.39;0,65;1,63;1,56;1,26;0,53;0,99
20/10/2024 16:00;0;0;0;0;  48.28;0,65;1,63;1,55;1,25;0,49;0,99
20/10/2024 16:30;0,2;0;0;0;  48.38;0,64;1,62;1,55;1,24;0,46;0,98
20/10/2024 17:00;0;0;0;0;  48.35;0,64;1,61;1,53;1,23;0,44;0,98
20/10/2024 17:30;0,2;0;0;0;  48.34;0,63;1,59;1,53;1,22;0,42;0,97
20/10/2024 18:00;0;0;0;0;  48.27;0,63;1,58;1,51;1,21;0,4;0,96
20/10/2024 18:30;0,2;0;0;0;  48.18;0,63;1,57;1,51;1,21;0,39;0,96
20/10/2024 19:00;0;0;0;0;  48.08;0,62;1,56;1,51;1,19;0,39;0,95
20/10/2024 19:30;0;0;0;0;  48.00;0,62;1,55;1,51;1,18;0,37;0,94
20/10/2024 20:00;0;0;0;0;  48.00;0,62;1,54;1,5;1,17;0,37;0,94
20/10/2024 20:30;0;0;0;0;  48.04;0,61;1,53;1,49;1,16;0,36;0,93
20/10/2024 21:00;0;0;0;0;  47.99;0,61;1,52;1,49;1,15;0,36;0,92
20/10/2024 21:30;0;0;0;0;  47.96;0,61;1,51;1,48;1,14;0,36;0,92
20/10/2024 22:00;0;0;0;0;  48.01;0,6;1,5;1,48;1,14;0,36;0,92
20/10/2024 22:30;0;0;0;0;  47.97;0,6;1,49;1,48;1,13;0,36;0,91
20/10/2024 23:00;0;0;0;0;  47.99;0,6;1,49;1,47;1,13;0,38;0,91
20/10/2024 23:30;0;0;0;0;  47.96;0,6;1,48;1,46;1,12;0,4;0,9
21/10/2024 00:00;0;0;0;0;  47.97;0,59;1,47;1,46;1,12;0,41;0,9
21/10/2024 00:30;0;0;0;0;  47.95;0,59;1,46;1,46;1,11;0,42;0,9
21/10/2024 01:00;0;0;0;0;  47.95;0,59;1,46;1,46;1,11;0,41;0,89
21/10/2024 01:30;0;0;0;0;  47.98;0,59;1,44;1,45;1,11;0,43;0,89
21/10/2024 02:00;0;0;0;0;  47.95;0,59;1,45;1,45;1,1;0,45;0,89
21/10/2024 02:30;0;0;0;0;  48.01;0,58;1,44;1,45;1,1;0,44;0,88
21/10/2024 03:00;0,2;0;0;0;  47.98;0,59;1,43;1,44;1,09;0,43;0,88
21/10/2024 03:30;0;0;0;0;  47.96;0,58;1,42;1,44;1,09;0,45;0,88
21/10/2024 04:00;0;0;0;0;  48.00;0,58;1,42;1,44;1,09;0,43;0,87
21/10/2024 04:30;0;0;0;0;  48.04;0,58;1,41;1,43;1,09;0,46;0,87
21/10/2024 05:00;0,2;0;0;0;  48.04;0,58;1,41;1,43;1,08;0,42;0,87
21/10/2024 05:30;0;0;0;0;  47.99;0,58;1,4;1,42;1,07;0,42;0,86
21/10/2024 06:00;0;0;0;0;  48.01;0,58;1,4;1,42;1,07;0,44;0,86
21/10/2024 06:30;0;0;0;0;  48.01;0,57;1,39;1,42;1,06;0,43;0,86
21/10/2024 07:00;0;0,2;0;0;  47.98;0,58;1,39;1,42;1,06;0,42;0,86
21/10/2024 07:30;0;0;0;0;  48.02;0,57;1,38;1,41;1,06;0,44;0,85
21/10/2024 08:00;0;0;0;0;  47.98;0,57;1,38;1,42;1,06;0,45;0,85
21/10/2024 08:30;0;0;0;0;  47.99;0,57;1,38;1,41;1,05;0,48;0,85
21/10/2024 09:00;0;0;0;0;  47.98;0,57;1,37;1,4;1,04;0,5;0,85
21/10/2024 09:30;0;0;0;0;  48.02;0,57;1,37;1,41;1,05;0,53;0,84
21/10/2024 10:00;0;0;0;0;  47.96;0,57;1,36;1,4;1,04;0,52;0,85
21/10/2024 10:30;0;0;0;0;  48.00;0,57;1,36;1,41;1,04;0,55;0,85
21/10/2024 11:00;0;0;0;0;  47.99;0,57;1,36;1,4;1,04;0,54;0,84
21/10/2024 11:30;0;0;0;0;  48.02;0,57;1,35;1,39;1,04;0,57;0,84
21/10/2024 12:00;0;0;0;0;  48.03;0,57;1,35;1,4;1,04;0,54;0,84
21/10/2024 12:30;0;0;0;0;  48.12;0,57;1,35;1,39;1,03;0,54;0,84
21/10/2024 13:00;0;0;0;0;  48.08;0,56;1,34;1,39;1,03;0,56;0,84
21/10/2024 13:30;0;0;0;0;  48.11;0,56;1,33;1,39;1,02;0,52;0,84
21/10/2024 14:00;0;0;0;0;  48.15;0,56;1,33;1,39;1,03;0,49;0,84
21/10/2024 14:30;0;0;0;0;  48.17;0,56;1,33;1,39;1,02;0,46;0,83
21/10/2024 15:00;0;0;0;0;  48.17;0,56;1,33;1,38;1,02;0,43;0,83
21/10/2024 15:30;0;0;0;0;  48.19;0,56;1,33;1,38;1,02;0,39;0,83
21/10/2024 16:00;0;0;0;0;  48.19;0,56;1,32;1,38;1,02;0,33;0,83
21/10/2024 16:30;0;0;0;0;  48.30;0,56;1,32;1,38;1,01;0,32;0,83
21/10/2024 17:00;0;0;0;0;  48.26;0,56;1,32;1,37;1,01;0,27;0,82
21/10/2024 17:30;0;0;0;0;  48.26;0,56;1,31;1,37;1,01;0,24;0,82
21/10/2024 18:00;0;0;0;0;  48.27;0,55;1,31;1,38;1;0,21;0,82
21/10/2024 18:30;0;0;0;0;  48.29;0,55;1,3;1,37;1;0,19;0,81
21/10/2024 19:00;0;0;0;0;  48.26;0,56;1,3;1,37;1;0,18;0,81
21/10/2024 19:30;0;0;0;0;  48.31;0,56;1,3;1,37;0,99;0,19;0,81
21/10/2024 20:00;0;0;0;0;  48.29;0,55;1,3;1,36;0,99;0,17;0,81
21/10/2024 20:30;0;0;0;0;  48.25;0,55;1,29;1,36;0,99;0,18;0,81
21/10/2024 21:00;0;0;0;0;  48.30;0,55;1,29;1,37;0,99;0,18;0,81
21/10/2024 21:30;0;0;0;0;  48.34;0,55;1,29;1,36;0,99;0,18;0,81
21/10/2024 22:00;0;0;0;0;  48.31;0,55;1,29;1,36;0,98;0,19;0,81
21/10/2024 22:30;0;0;0;0;  48.30;0,55;1,29;1,36;0,98;0,21;0,8
21/10/2024 23:00;0;0;0;0;  47.84;0,55;1,28;1,36;0,98;0,23;0,8
21/10/2024 23:30;0;0;0;0;  47.36;0,55;1,28;1,36;0,98;0,26;0,8
22/10/2024 00:00;0;0;0;0;  47.30;0,55;1,28;1,35;0,98;0,28;0,8
22/10/2024 00:30;0,2;0;0;0;  47.35;0,55;1,28;1,35;0,98;0,28;0,8
22/10/2024 01:00;0;0;0;0;  47.27;0,55;1,27;1,36;0,98;0,31;0,8
22/10/2024 01:30;0;0;0;0;  47.29;0,55;1,27;1,36;0,97;0,36;0,79
22/10/2024 02:00;0;0;0;0;  47.29;0,55;1,27;1,35;0,97;0,36;0,79
22/10/2024 02:30;0;0;0;0;  47.27;0,54;1,27;1,35;0,97;0,36;0,8
22/10/2024 03:00;0;0;0;0;  47.25;0,54;1,27;1,35;0,97;0,39;0,8
22/10/2024 03:30;0;0;0;0;  47.29;0,55;1,26;1,35;0,97;0,38;0,79
22/10/2024 04:00;0;0;0;0;  47.23;0,55;1,26;1,34;0,97;0,41;0,79
22/10/2024 04:30;0;0;0;0;  47.21;0,54;1,25;1,35;0,96;0,4;0,79
22/10/2024 05:00;0;0;0;0;  47.18;0,54;1,26;1,35;0,96;0,38;0,79
22/10/2024 05:30;0;0;0;0;  47.18;0,54;1,25;1,34;0,96;0,42;0,79
22/10/2024 06:00;0;0;0;0;  47.17;0,54;1,25;1,35;0,96;0,41;0,79
22/10/2024 06:30;0;0;0;0,2;  47.19;0,54;1,24;1,35;0,96;0,42;0,78
22/10/2024 07:00;0;0;0;0;  47.15;0,54;1,25;1,34;0,95;0,4;0,78
22/10/2024 07:30;0;0;0;0;  47.16;0,54;1,25;1,34;0,96;0,39;0,78
22/10/2024 08:00;0;0;0;0;  47.14;0,54;1,24;1,34;0,95;0,44;0,78
22/10/2024 08:30;0;0;0;0;  47.20;0,54;1,24;1,34;0,96;0,44;0,79
22/10/2024 09:00;0,2;0;0;0;  47.14;0,54;1,24;1,34;0,95;0,47;0,78
22/10/2024 09:30;0;0;0;0;  47.14;0,54;1,24;1,34;0,95;0,46;0,78
22/10/2024 10:00;0;0;0;0;  47.12;0,54;1,24;1,34;0,95;0,48;0,78
22/10/2024 10:30;0;0;0;0;  47.17;0,54;1,23;1,33;0,95;0,51;0,78
22/10/2024 11:00;0;0;0;0;  47.11;0,54;1,23;1,34;0,95;0,51;0,78
22/10/2024 11:30;0;0;0;0;  47.17;0,54;1,23;1,34;0,94;0,5;0,78
22/10/2024 12:00;0;0;0;0;  47.08;0,54;1,23;1,33;0,95;0,51;0,78
22/10/2024 12:30;0;0;0;0;  46.81;0,54;1,23;1,34;0,95;0,52;0,78
22/10/2024 13:00;0;0;0;0;  45.32;0,54;1,23;1,34;0,95;0,5;0,78
22/10/2024 13:30;0,2;0;0;0;  45.16;0,54;1,23;1,33;0,94;0,49;0,78
22/10/2024 14:00;0;0;0;0;  45.14;0,54;1,22;1,33;0,94;0,44;0,77
22/10/2024 14:30;0;0;0;0;  45.14;0,54;1,22;1,33;0,94;0,4;0,78
22/10/2024 15:00;0;0;0;0;  45.13;0,54;1,22;1,33;0,94;0,41;0,78
22/10/2024 15:30;0;0;0;0;  45.14;0,54;1,22;1,33;0,94;0,37;0,78
22/10/2024 16:00;0;0;0;0;  45.10;0,54;1,21;1,32;0,94;0,3;0,77
22/10/2024 16:30;0;0;0;0;  45.07;0,54;1,22;1,32;0,94;0,29;0,77
22/10/2024 17:00;0,2;0;0;0;  45.06;0,53;1,22;1,32;0,93;0,26;0,77
22/10/2024 17:30;0,4;0;0;0;  45.09;0,54;1,21;1,33;0,94;0,23;0,77
22/10/2024 18:00;0;0;0;0;  45.13;0,54;1,21;1,32;0,94;0,19;0,77
22/10/2024 18:30;0,2;0;0;0;  45.15;0,54;1,22;1,33;0,93;0,16;0,77
22/10/2024 19:00;0,2;0;0;0;  45.12;0,54;1,2;1,33;0,93;0,16;0,77
22/10/2024 19:30;0;0;0;0;  45.25;0,54;1,2;1,33;0,93;0,13;0,77
22/10/2024 20:00;0;0;0;0;  45.25;0,53;1,21;1,32;0,93;0,15;0,77
22/10/2024 20:30;0;0;0;0;  45.30;0,54;1,2;1,32;0,93;0,14;0,77
22/10/2024 21:00;0,2;0;0;0;  45.29;0,53;1,2;1,32;0,93;0,12;0,76
22/10/2024 21:30;0;0;0;0;  45.30;0,53;1,2;1,32;0,92;0,15;0,76
22/10/2024 22:00;0;0;0;0;  45.33;0,53;1,2;1,32;0,92;0,15;0,76
22/10/2024 22:30;0;0;0;0;  45.35;0,53;1,2;1,32;0,92;0,15;0,76
22/10/2024 23:00;0;0;0;0;  45.38;0,53;1,2;1,32;0,92;0,18;0,76
22/10/2024 23:30;0;0;0;0;  45.32;0,53;1,19;1,32;0,92;0,19;0,76
23/10/2024 00:00;0;0;0;0;  45.20;0,53;1,2;1,31;0,92;0,2;0,76
23/10/2024 00:30;0;0;0;0;  45.12;0,53;1,2;1,32;0,92;0,24;0,76
23/10/2024 01:00;0;0;0;0;  45.09;0,53;1,19;1,32;0,93;0,25;0,76
23/10/2024 01:30;0;0;0;0;  45.11;0,53;1,19;1,31;0,92;0,24;0,76
23/10/2024 02:00;0;0;0;0;  45.07;0,53;1,19;1,31;0,92;0,3;0,76
23/10/2024 02:30;0;0;0;0;  45.04;0,53;1,19;1,31;0,92;0,32;0,76
23/10/2024 03:00;0;0;0;0;  44.96;0,53;1,19;1,31;0,92;0,32;0,76
23/10/2024 03:30;0;0;0;0;  44.97;0,53;1,19;1,31;0,92;0,34;0,76
23/10/2024 04:00;0;0;0;0;  44.97;0,53;1,19;1,31;0,91;0,36;0,75
23/10/2024 04:30;0;0;0;0;  44.90;0,53;1,18;1,31;0,92;0,37;0,75
23/10/2024 05:00;0;0;0;0;  44.90;0,53;1,18;1,31;0,92;0,37;0,75
23/10/2024 05:30;0;0;0;0;  44.93;0,53;1,18;1,31;0,92;0,4;0,75
23/10/2024 06:00;0;0;0;0;  44.94;0,53;1,18;1,31;0,92;0,44;0,75
23/10/2024 06:30;0;0;0;0;  44.87;0,53;1,18;1,31;0,92;0,42;0,75
23/10/2024 07:00;0;0;0;0;  44.85;0,53;1,18;1,31;0,92;0,43;0,75
23/10/2024 07:30;0;0;0;0;  44.89;0,53;1,17;1,31;0,91;0,45;0,75
23/10/2024 08:00;0;0;0;0;  44.93;0,53;1,17;1,31;0,91;0,47;0,75
23/10/2024 08:30;0;0;0;0;  44.91;0,53;1,18;1,3;0,91;0,45;0,75
23/10/2024 09:00;0,4;0;0;0;  44.98;0,53;1,18;1,31;0,91;0,45;0,75
23/10/2024 09:30;0,2;0;0,4;0;  45.09;0,53;1,17;1,3;0,91;0,48;0,75
23/10/2024 10:00;0,4;0;0,2;0,2;  45.07;0,53;1,17;1,31;0,91;0,45;0,75
23/10/2024 10:30;0,2;0,2;0,2;0,2;  45.17;0,53;1,18;1,31;0,91;0,45;0,75
23/10/2024 11:00;0,2;0,4;0;0,4;  45.14;0,53;1,17;1,3;0,91;0,45;0,75
23/10/2024 11:30;0;0,4;0;0;  45.13;0,53;1,17;1,31;0,91;0,46;0,75
23/10/2024 12:00;0;0;0;0,2;  45.13;0,53;1,17;1,31;0,91;0,43;0,75
23/10/2024 12:30;0,6;0;0,2;0;  45.12;0,53;1,17;1,31;0,91;0,45;0,75
23/10/2024 13:00;0,6;0,2;0,6;0,4;  45.25;0,53;1,17;1,31;0,91;0,42;0,75
23/10/2024 13:30;0,2;0,8;0,2;0,4;  45.16;0,53;1,18;1,3;0,91;0,43;0,75
23/10/2024 14:00;0,2;0,2;0,4;0,2;  45.27;0,54;1,17;1,3;0,91;0,38;0,75
23/10/2024 14:30;0,2;0,2;0;0,2;  45.63;0,54;1,17;1,3;0,91;0,38;0,75
23/10/2024 15:00;0,2;0,2;0,2;0,2;  45.77;0,53;1,18;1,3;0,91;0,35;0,75
23/10/2024 15:30;0,4;0,4;0,2;0,4;  45.89;0,53;1,17;1,31;0,91;0,3;0,75
23/10/2024 16:00;0,4;0,2;0,4;0,2;  46.11;0,53;1,17;1,31;0,91;0,28;0,75
23/10/2024 16:30;0,2;0,6;0,6;0,4;  46.39;0,54;1,18;1,31;0,91;0,24;0,75
23/10/2024 17:00;0,4;0,4;0,6;0,4;  46.34;0,54;1,18;1,31;0,91;0,25;0,75
23/10/2024 17:30;0,4;0,2;0,4;0,4;  46.44;0,54;1,18;1,31;0,91;0,21;0,75
23/10/2024 18:00;0;0,4;0,2;0,2;  47.02;0,54;1,17;1,31;0,9;0,21;0,75
23/10/2024 18:30;0,2;0,2;0,4;0,2;  47.56;0,54;1,18;1,32;0,91;0,18;0,76
23/10/2024 19:00;0;0,2;0;0,2;  47.66;0,54;1,18;1,31;0,91;0,19;0,76
23/10/2024 19:30;0,2;0,2;0,4;0,6;  47.74;0,53;1,18;1,32;0,91;0,16;0,76
23/10/2024 20:00;0,2;0,2;0,2;2;  47.69;0,54;1,18;1,32;0,92;0,15;0,76
23/10/2024 20:30;0;0,6;0,2;2;  47.76;0,54;1,19;1,32;0,91;0,15;0,76
23/10/2024 21:00;0;0;0;0,4;  47.82;0,54;1,19;1,32;0,91;0,16;0,76
23/10/2024 21:30;0;0;0;0;  47.70;0,54;1,19;1,33;0,92;0,15;0,76
23/10/2024 22:00;0;0;0;2;  47.74;0,54;1,19;1,33;0,92;0,15;0,77
23/10/2024 22:30;0;0;0;0,6;  47.61;0,54;1,19;1,33;0,92;0,16;0,76
23/10/2024 23:00;0;0;0;0;  47.58;0,53;1,19;1,33;0,93;0,16;0,77
23/10/2024 23:30;0;0;0;1,8;  47.52;0,53;1,18;1,34;0,92;0,15;0,77
24/10/2024 00:00;0,4;0;0;0,8;  47.51;0,53;1,19;1,33;0,92;0,16;0,78
24/10/2024 00:30;0,2;0;0,4;0,2;  47.69;0,53;1,19;1,34;0,92;0,18;0,78
24/10/2024 01:00;4,2;0,4;0,2;1,2;  47.84;0,53;1,19;1,35;0,93;0,19;0,78
24/10/2024 01:30;2,4;1,2;1,4;0,6;  47.81;0,59;1,19;1,37;0,94;0,2;0,79
24/10/2024 02:00;0,6;2,2;2;0,4;  47.64;0,64;1,19;1,38;0,95;0,24;0,8
24/10/2024 02:30;0,6;1,2;0,4;0;  48.37;0,59;1,2;1,39;0,93;0,29;0,82
24/10/2024 03:00;0,8;0,2;0,6;0,2;  49.00;0,57;1,21;1,39;0,94;0,31;0,82
24/10/2024 03:30;0,4;0,2;0,8;0;  48.99;0,65;1,23;1,39;0,94;0,33;0,83
24/10/2024 04:00;2;1,2;4,4;0,2;  48.96;0,71;1,24;1,39;0,95;0,37;0,84
24/10/2024 04:30;3,4;2,8;3,8;1,8;  49.00;0,72;1,25;1,41;0,98;0,38;0,84
24/10/2024 05:00;1,4;4,4;2,6;3,2;  49.05;0,77;1,27;1,44;1,01;0,38;0,85
24/10/2024 05:30;1,4;2;1,6;0,6;  49.04;0,85;1,3;1,47;1,01;0,44;0,88
24/10/2024 06:00;0,6;0,8;0,8;0,6;  49.07;0,96;1,35;1,51;1,05;0,46;0,9
24/10/2024 06:30;0;0,8;0;0,2;  49.12;1,01;1,38;1,55;1,13;0,47;0,92
24/10/2024 07:00;0;0;0;0;  49.09;1,03;1,41;1,57;1,29;0,44;0,97
24/10/2024 07:30;0;0;0,2;0;  49.11;1,01;1,44;1,67;1,57;0,5;1
24/10/2024 08:00;0;0;0;0;  49.12;0,98;1,47;1,83;1,7;0,5;1,04
24/10/2024 08:30;0;0;0;0;  48.90;0,94;1,5;1,84;1,8;0,51;1,18
24/10/2024 09:00;0;0;0;0;  48.73;0,9;1,72;1,82;1,81;0,5;1,22
24/10/2024 09:30;0,4;0;0;0;  48.68;0,87;2,01;1,8;1,8;0,51;1,21
24/10/2024 10:00;0,2;0;0;0;  48.71;0,84;2,18;1,77;1,76;0,5;1,18
24/10/2024 10:30;0,2;0;0;0,2;  48.61;0,82;2,2;1,74;1,72;0,49;1,16
24/10/2024 11:00;0,4;0,2;0,4;0,2;  48.55;0,8;2,17;1,71;1,68;0,65;1,14
24/10/2024 11:30;0,4;0,2;0;0,2;  48.69;0,78;2,12;1,7;1,64;0,8;1,12
24/10/2024 12:00;4,4;0,2;0,6;0,6;  48.70;0,77;2,08;1,69;1,6;0,83;1,11
24/10/2024 12:30;0;0,6;1,2;1,2;  48.72;0,8;2,02;1,7;1,56;0,81;1,1
24/10/2024 13:00;0;1,6;0,2;0,8;  48.76;0,77;1,99;1,69;1,54;0,79;1,1
24/10/2024 13:30;0;0;0;0,2;  49.00;0,82;1,94;1,68;1,52;0,76;1,09
24/10/2024 14:00;0;0;0;0;  49.05;0,9;1,93;1,67;1,52;0,73;1,09
24/10/2024 14:30;0;0;0;0,2;  48.99;0,89;1,91;1,67;1,51;0,71;1,08
24/10/2024 15:00;0,4;0;0;0;  48.95;0,86;1,89;1,69;1,5;0,68;1,08
24/10/2024 15:30;0;0;0,8;0;  48.94;0,84;1,87;1,72;1,52;0,67;1,09
24/10/2024 16:00;0;0;1;0,6;  48.93;0,82;1,86;1,74;1,52;0,65;1,11
24/10/2024 16:30;0,6;0,2;0;0;  48.92;0,81;1,86;1,72;1,53;0,63;1,13
24/10/2024 17:00;0;0;0;0,4;  48.91;0,81;1,87;1,71;1,56;0,62;1,12
24/10/2024 17:30;0;0;0;0;  48.82;0,79;1,88;1,7;1,55;0,6;1,11
24/10/2024 18:00;0;0;0,2;0;  48.79;0,78;1,92;1,69;1,52;0,6;1,1
24/10/2024 18:30;0;0;0;0;  48.77;0,77;1,92;1,69;1,52;0,59;1,09
24/10/2024 19:00;0;0;0;0;  48.77;0,76;1,9;1,69;1,49;0,6;1,09
24/10/2024 19:30;0,2;0;0;0;  48.70;0,75;1,89;1,69;1,47;0,61;1,09
24/10/2024 20:00;0;0;0;0;  48.62;0,74;1,87;1,7;1,46;0,62;1,09
24/10/2024 20:30;0;0;0;0;  48.58;0,74;1,85;1,69;1,45;0,61;1,09
24/10/2024 21:00;0;0;0;0;  48.60;0,73;1,82;1,68;1,43;0,6;1,09
24/10/2024 21:30;0;0;0;0;  48.57;0,72;1,82;1,67;1,42;0,59;1,08
24/10/2024 22:00;0;0;0;0;  48.67;0,72;1,81;1,65;1,4;0,57;1,07
24/10/2024 22:30;0;0;0;0;  48.75;0,71;1,79;1,64;1,39;0,56;1,06
24/10/2024 23:00;0;0;0;0;  48.67;0,71;1,76;1,64;1,38;0,55;1,05
24/10/2024 23:30;0,2;0;0;0;  48.62;0,7;1,76;1,62;1,37;0,54;1,05
25/10/2024 00:00;0;0;0;0;  48.62;0,69;1,74;1,62;1,36;0,53;1,04
25/10/2024 00:30;0;0;0;0;  48.65;0,69;1,72;1,61;1,35;0,53;1,03
25/10/2024 01:00;0;0;0;0;  48.68;0,69;1,71;1,6;1,33;0,52;1,02
25/10/2024 01:30;0;0;0;0,2;  48.63;0,69;1,7;1,59;1,32;0,51;1,01
25/10/2024 02:00;0;0;0;0;  48.67;0,68;1,68;1,58;1,31;0,5;1,01
25/10/2024 02:30;0;0;0;0;  48.63;0,67;1,67;1,58;1,3;0,5;1,01
25/10/2024 03:00;0;0;0;0;  48.58;0,67;1,65;1,57;1,29;0,49;1
25/10/2024 03:30;0;0;0;0;  48.62;0,67;1,64;1,56;1,29;0,48;0,99
25/10/2024 04:00;0,2;0;0,2;0,4;  48.56;0,66;1,63;1,56;1,28;0,49;0,99
25/10/2024 04:30;0;0;0;0;  48.52;0,66;1,62;1,55;1,27;0,5;0,99
25/10/2024 05:00;0;0;0;0;  48.49;0,66;1,61;1,55;1,27;0,5;0,98
25/10/2024 05:30;0;0;0;0,2;  48.44;0,66;1,6;1,55;1,27;0,51;0,97
25/10/2024 06:00;0,2;0;0;0,2;  48.38;0,65;1,59;1,54;1,26;0,52;0,97
25/10/2024 06:30;0;0,2;0;0;  48.34;0,65;1,58;1,54;1,25;0,54;0,97
25/10/2024 07:00;0;0;0;0;  48.22;0,65;1,58;1,53;1,24;0,54;0,97
25/10/2024 07:30;0;0;0;0;  48.16;0,65;1,57;1,53;1,23;0,55;0,96
25/10/2024 08:00;0;0;0;0;  48.19;0,64;1,57;1,53;1,23;0,55;0,96
25/10/2024 08:30;0;0;0;0;  48.14;0,64;1,56;1,53;1,23;0,54;0,96
25/10/2024 09:00;0;0;0,2;0;  48.11;0,64;1,55;1,52;1,22;0,52;0,95
25/10/2024 09:30;0;0;0;0;  48.03;0,63;1,54;1,52;1,21;0,51;0,95
25/10/2024 10:00;0;0;0;0;  48.04;0,63;1,53;1,51;1,21;0,51;0,95
25/10/2024 10:30;0;0;0;0;  47.99;0,63;1,54;1,51;1,21;0,48;0,94
25/10/2024 11:00;0;0;0;0;  48.03;0,63;1,52;1,51;1,2;0,47;0,94
25/10/2024 11:30;0;0;0;0;  48.00;0,63;1,52;1,51;1,2;0,45;0,94
25/10/2024 12:00;0;0;0;0;  48.02;0,63;1,51;1,51;1,19;0,44;0,94
25/10/2024 12:30;0;0;0;0;  48.08;0,62;1,52;1,5;1,19;0,44;0,93
25/10/2024 13:00;0;0;0;0;  48.05;0,63;1,5;1,5;1,18;0,41;0,93
25/10/2024 13:30;0;0;0;0;  48.09;0,63;1,49;1,49;1,18;0,42;0,93
25/10/2024 14:00;0;0;0;0;  48.09;0,62;1,49;1,49;1,17;0,42;0,93
25/10/2024 14:30;0;0;0;0;  48.11;0,62;1,49;1,48;1,16;0,39;0,92
25/10/2024 15:00;0;0;0;0;  48.15;0,62;1,47;1,49;1,16;0,37;0,92
25/10/2024 15:30;0;0;0;0;  48.22;0,62;1,48;1,48;1,15;0,38;0,91
25/10/2024 16:00;0;0;0;0;  48.27;0,61;1,47;1,48;1,15;0,37;0,91
25/10/2024 16:30;0;0;0;0;  48.28;0,61;1,46;1,48;1,14;0,37;0,91
25/10/2024 17:00;0;0;0;0;  48.28;0,61;1,46;1,47;1,13;0,35;0,91
25/10/2024 17:30;0;0;0;0;  48.31;0,61;1,46;1,47;1,13;0,36;0,9
25/10/2024 18:00;0;0;0;0;  48.34;0,61;1,45;1,46;1,13;0,34;0,9
25/10/2024 18:30;0;0;0;0;  48.36;0,6;1,44;1,47;1,13;0,33;0,9
25/10/2024 19:00;0;0;0;0;  48.34;0,6;1,45;1,46;1,12;0,32;0,89
25/10/2024 19:30;0;0;0;0;  48.34;0,6;1,43;1,46;1,12;0,32;0,89
25/10/2024 20:00;0;0;0;0;  48.31;0,6;1,44;1,46;1,12;0,32;0,89
25/10/2024 20:30;0;0;0;0;  48.30;0,6;1,42;1,45;1,11;0,29;0,89
25/10/2024 21:00;0;0;0;0;  48.32;0,6;1,42;1,45;1,11;0,3;0,88
25/10/2024 21:30;0;0;0;0;  48.32;0,6;1,42;1,45;1,1;0,3;0,88
